transaction_id,customer_id,timestamp,amount,merchant_category,location,device_type,risk_score,flagged_for_review
TX_C67B8AD2FCA6,CUST_034A5791,2025-06-06 18:23:23,35.16,Electronics,"Austin, TX",Desktop - Mac,0.138,False
TX_55C5DAA2946E,CUST_12A29225,2022-10-02 18:45:40,6720.99,Foreign Transaction,"Jacksonville, FL",Tablet - iOS,0.48,False
TX_29862F310416,CUST_FB7D9828,2023-04-05 19:22:10,692.78,Online Shopping,"Jacksonville, FL",Desktop - Windows,0.162,False
TX_3AEF691216F7,CUST_99FBF93D,2024-07-17 21:49:33,648.79,Foreign Transaction,"Philadelphia, PA",Mobile - Android,0.079,False
TX_E4C32ED7FABD,CUST_02D35CF6,2022-07-17 02:39:40,712.67,Gas Station,"San Jose, CA",Tablet - Android,0.248,False
TX_B0879C289787,CUST_A0029956,2023-08-29 10:09:03,169.06,Online Shopping,"Charlotte, NC",POS Terminal,0.253,False
TX_334B9333641D,CUST_8CFA6DB1,2023-06-21 14:12:01,517.76,Money Transfer,"Phoenix, AZ",Tablet - iOS,0.39,False
TX_8AB56B3F480C,CUST_D76CE945,2024-01-13 21:54:15,94347.29,Insurance,"Beijing, China",Desktop - Windows,0.717,True
TX_7375899D0C57,CUST_B5D34371,2024-06-12 07:18:41,2368.66,Utilities,"Chicago, IL",Desktop - Windows,0.259,False
TX_B2FC14430907,CUST_15CBAD63,2025-02-03 01:23:45,832.15,Travel,"Jacksonville, FL",ATM,0.264,False
TX_A445E2F51FB2,CUST_C4CCF6DE,2025-03-09 01:45:01,289.49,ATM Withdrawal,"Boston, MA",Tablet - iOS,0.168,False
TX_B70FDEB4AFDC,CUST_D337044A,2025-09-04 07:57:09,331.67,Cryptocurrency,"New York, NY",Mobile - Android,0.311,False
TX_2DE02B25E092,CUST_A97B96CA,2022-06-28 03:13:51,4819.84,Utilities,"Indianapolis, IN",ATM,0.464,False
TX_4EF9160EED74,CUST_52320B3E,2025-05-15 21:39:27,694.99,Gambling,"Columbus, OH",Web Browser,0.283,False
TX_42A73D0D7FFB,CUST_9EB2BC8D,2024-10-07 07:18:52,2315.61,Online Shopping,"New York, NY",Desktop - Windows,0.224,False
TX_18CBBE981554,CUST_82696F2D,2023-02-22 16:05:14,49.04,Insurance,"Denver, CO",Tablet - iOS,0.112,False
TX_F9C17C60A7B8,CUST_EDF903CD,2025-06-19 16:38:03,1951.94,Gas Station,"Denver, CO",POS Terminal,0.235,False
TX_30B03D42C4DB,CUST_872E061C,2024-01-09 05:12:07,826.26,Grocery,"Denver, CO",Mobile - iOS,0.253,False
TX_40356B80A5FC,CUST_42B70D41,2025-10-05 06:12:20,398.63,Money Transfer,"San Antonio, TX",Mobile - Android,0.288,False
TX_B6B2E1A16347,CUST_B69EF017,2023-04-24 13:56:55,2496.37,Gas Station,"Beijing, China",Desktop - Mac,0.438,False
TX_94B8BA41E386,CUST_293CBD50,2025-02-27 02:39:07,888.98,ATM Withdrawal,"San Jose, CA",Mobile - iOS,0.214,False
TX_E75171ADCA9E,CUST_63EA7154,2022-03-03 03:15:46,213.88,Travel,"New York, NY",Desktop - Mac,0.204,False
TX_4DDDADE98FDC,CUST_0E84731E,2023-06-24 18:23:27,12396.39,Utilities,"Indianapolis, IN",ATM,0.554,False
TX_1BE9B1FD0EBA,CUST_662C1532,2022-04-29 22:31:29,353.28,Online Shopping,"Jacksonville, FL",ATM,0.18,False
TX_02A43D74456C,CUST_6E103BA7,2024-02-12 23:13:07,4192.72,Foreign Transaction,"Beijing, China",Mobile - iOS,0.513,False
TX_9F0E89EA4399,CUST_3AD3A7A2,2024-06-19 00:12:48,3099.05,Entertainment,"Los Angeles, CA",ATM,0.455,False
TX_5BEC77A8637C,CUST_662C1532,2025-05-01 19:17:25,914.86,Wire Transfer,"Fort Worth, TX",Desktop - Mac,0.372,False
TX_0A6437F02410,CUST_9522FB2A,2023-05-23 06:44:29,68.67,ATM Withdrawal,"Houston, TX",Tablet - Android,0.105,False
TX_77F92B7DC9FF,CUST_0F3B10F1,2022-02-24 18:31:55,913.94,Utilities,"Los Angeles, CA",Web Browser,0.084,False
TX_C580E8BDE4D1,CUST_7F90DE26,2023-01-09 06:19:13,4015.5,Money Transfer,"Charlotte, NC",Web Browser,0.639,True
TX_82A3B0AF5FB0,CUST_2D026AE9,2023-01-30 19:56:41,52130.83,Retail,"Denver, CO",Desktop - Windows,0.705,True
TX_94FE317F0EC4,CUST_3AD3A7A2,2023-10-28 17:53:44,43645.05,Utilities,"Jacksonville, FL",Mobile - Android,0.642,True
TX_58B74F18982E,CUST_C6523C71,2022-08-23 18:26:50,8221.57,Insurance,"Indianapolis, IN",Desktop - Windows,0.456,False
TX_83F7F9FD1773,CUST_9C6C7A0A,2024-05-27 15:34:35,1666.02,ATM Withdrawal,"San Antonio, TX",POS Terminal,0.276,False
TX_98A873F0BEBD,CUST_B1FDBA4D,2025-07-24 06:09:15,259.45,Cryptocurrency,"Dallas, TX",Web Browser,0.562,False
TX_A43517B985A0,CUST_009B9FF0,2023-07-15 16:27:47,2149.55,Grocery,"Fort Worth, TX",Desktop - Mac,0.198,False
TX_6C292A302E85,CUST_15CBAD63,2022-09-24 01:25:14,114.59,Electronics,"Jacksonville, FL",Desktop - Windows,0.265,False
TX_AD209686A97A,CUST_E609C4FC,2024-03-29 01:07:16,364.77,Insurance,"New York, NY",Web Browser,0.171,False
TX_CE0AC945745D,CUST_620674F3,2023-07-06 08:51:05,575.87,Grocery,"San Jose, CA",Desktop - Mac,0.241,False
TX_0C9674E4FFCC,CUST_6B4FC5BF,2022-05-21 02:26:34,387.4,Grocery,"San Jose, CA",POS Terminal,0.333,False
TX_E9CCAD9021C8,CUST_CB2E6D70,2023-02-11 12:04:05,521.23,Travel,"Fort Worth, TX",Mobile - iOS,0.157,False
TX_B9A98BF507AE,CUST_08B952F2,2023-11-27 22:40:17,385.29,Jewelry,"Dallas, TX",Desktop - Windows,0.298,False
TX_9CBA87B8C0B9,CUST_0214E8BF,2023-05-21 12:32:48,262.93,Healthcare,"Charlotte, NC",ATM,0.018,False
TX_93E4D7E0B009,CUST_6AFF62F9,2022-02-25 06:18:56,801.3,Utilities,"Austin, TX",Tablet - iOS,0.198,False
TX_70755375FB8B,CUST_FA99D34E,2025-03-06 11:43:26,790.05,Retail,"New York, NY",Desktop - Mac,0.198,False
TX_E3669278F77B,CUST_F76C8738,2022-06-26 02:38:26,456.12,ATM Withdrawal,"Phoenix, AZ",Desktop - Mac,0.444,False
TX_F563AD4672EC,CUST_51451205,2025-04-17 15:58:17,2086.87,Gambling,"San Antonio, TX",POS Terminal,0.46,False
TX_F721C7CEFCC0,CUST_A9A4E4AA,2024-12-31 11:42:50,876.01,Electronics,"San Francisco, CA",Mobile - iOS,0.196,False
TX_99AA8021FD85,CUST_6835AAD6,2023-02-01 08:01:49,1742.08,Cryptocurrency,"Jacksonville, FL",Mobile - iOS,0.409,False
TX_DEE6C978776E,CUST_42B70D41,2023-01-23 13:51:44,792.81,Retail,"San Diego, CA",Tablet - iOS,0.163,False
TX_494A9130AC2A,CUST_155CABB8,2023-05-31 17:17:12,2885.56,Gambling,"Los Angeles, CA",Mobile - iOS,0.438,False
TX_1BF2B27463EF,CUST_C9934453,2024-09-24 18:21:45,664.16,Electronics,"Houston, TX",Tablet - iOS,0.162,False
TX_B97445D43FD7,CUST_A97B96CA,2023-12-29 08:18:39,2195.96,Online Shopping,"Chicago, IL",ATM,0.469,False
TX_C8D8E924CAF8,CUST_64F6B417,2023-12-26 13:08:30,349.37,Foreign Transaction,"New York, NY",Mobile - iOS,0.022,False
TX_EB9866AA1976,CUST_5E04A614,2022-05-17 20:28:13,278.19,Gambling,"Denver, CO",Tablet - iOS,0.339,False
TX_163AF7AD70A8,CUST_D7B955AF,2025-04-13 05:14:20,2457.54,Entertainment,"Seattle, WA",Desktop - Mac,0.415,False
TX_2C1E10FF2C44,CUST_BBC30C8D,2023-07-25 23:32:38,318.73,Restaurant,"Los Angeles, CA",Mobile - Android,0.339,False
TX_97AA284CBC00,CUST_35BF93AF,2025-02-13 03:08:43,887.42,Electronics,"San Francisco, CA",POS Terminal,0.44,False
TX_C50EB7FD2285,CUST_7A5C877E,2023-05-06 01:54:17,875.22,Insurance,"Seattle, WA",Tablet - iOS,0.168,False
TX_B5178003E902,CUST_7C91D205,2023-08-14 05:40:45,892.12,Healthcare,"Austin, TX",Tablet - Android,0.305,False
TX_32393ED20C61,CUST_24F7A95F,2025-01-14 06:40:13,488.56,Money Transfer,"Charlotte, NC",Tablet - Android,0.372,False
TX_0C28FB88A136,CUST_7025386A,2024-10-04 18:35:07,662.95,Restaurant,"Phoenix, AZ",POS Terminal,0.177,False
TX_131CD0DCFBDD,CUST_AEDF842B,2023-07-15 20:29:45,477.63,Gas Station,"Austin, TX",Web Browser,0.112,False
TX_F66D9D3667B0,CUST_82696F2D,2022-05-13 16:55:29,960.19,Foreign Transaction,"Boston, MA",Tablet - iOS,0.015,False
TX_C77ADEF178B4,CUST_B8A90ED0,2022-01-05 15:46:36,129.61,Cryptocurrency,"Houston, TX",Mobile - Android,0.26,False
TX_D73C29F52CC7,CUST_C8B310D8,2023-06-12 08:24:45,653.14,Grocery,"Denver, CO",Web Browser,0.048,False
TX_331344E2DEF5,CUST_1CE0BA73,2025-03-26 14:23:51,2207.79,Insurance,"Charlotte, NC",Desktop - Mac,0.292,False
TX_BA331CAE4C82,CUST_400AB7CE,2025-10-05 16:58:34,859.4,Electronics,"Philadelphia, PA",Desktop - Mac,0.099,False
TX_645B60EAE132,CUST_B8A90ED0,2025-10-02 15:18:35,677.94,ATM Withdrawal,"San Francisco, CA",Mobile - iOS,0.011,False
TX_7790E5E304FF,CUST_41795F82,2025-02-21 03:40:09,347.23,Travel,"Austin, TX",Mobile - Android,0.181,False
TX_86AEDCD99E20,CUST_96BF24CE,2025-08-23 23:49:35,830.03,Money Transfer,"Philadelphia, PA",Desktop - Windows,0.431,False
TX_E58A560C03CE,CUST_57621D9C,2025-04-14 01:39:26,669.19,Cryptocurrency,"New York, NY",Desktop - Windows,0.458,False
TX_C3A594C89FE7,CUST_A60F26B7,2023-02-21 17:13:53,2992.5,Gambling,"Chicago, IL",POS Terminal,0.361,False
TX_7E49189BA582,CUST_1CE0BA73,2025-10-01 16:08:06,53.43,Retail,"San Antonio, TX",ATM,0.102,False
TX_9743F0EFE74D,CUST_A0BEFF7C,2025-04-30 00:28:02,2488.35,Foreign Transaction,"Indianapolis, IN",POS Terminal,0.634,True
TX_6D1723AD340D,CUST_F9311B56,2024-06-09 18:14:10,46.22,Restaurant,"Denver, CO",Web Browser,0.047,False
TX_DD065D022676,CUST_1B1DDD9A,2023-07-10 19:09:43,698.29,Cryptocurrency,"Charlotte, NC",Tablet - iOS,0.308,False
TX_12BB5FE3C5D2,CUST_FBB8AAE3,2024-04-18 21:11:39,415.75,Restaurant,"Charlotte, NC",Tablet - iOS,0.135,False
TX_13C2739A8F76,CUST_2BC3F8CD,2023-11-28 12:20:28,141.9,ATM Withdrawal,"Fort Worth, TX",Tablet - Android,0.135,False
TX_EA7911F43E7B,CUST_247F4F79,2025-05-09 16:10:32,111.93,Utilities,"Charlotte, NC",ATM,0.115,False
TX_F79BF4E7F365,CUST_7AA6313C,2022-03-24 06:19:21,3798.5,Foreign Transaction,"Philadelphia, PA",Desktop - Mac,0.312,False
TX_8132C7E28E42,CUST_6F2A4111,2024-03-07 21:57:16,351.86,Jewelry,"San Francisco, CA",Desktop - Mac,0.048,False
TX_109DB0D91F4F,CUST_3979FB6C,2022-03-09 14:48:49,821.82,Restaurant,"Fort Worth, TX",Desktop - Mac,0.067,False
TX_4E38828AED53,CUST_219B9C56,2024-11-20 10:09:41,157.0,Gambling,"Fort Worth, TX",ATM,0.274,False
TX_0CA28611F32C,CUST_6F2A4111,2023-12-03 22:35:12,487.37,Retail,"Los Angeles, CA",Tablet - Android,0.318,False
TX_C7E02711BA96,CUST_2F11B8D2,2023-03-06 12:46:59,769.4,Entertainment,"San Antonio, TX",Desktop - Windows,0.099,False
TX_8682295CF721,CUST_6C7FE691,2023-03-21 08:08:09,1097.11,Wire Transfer,"Philadelphia, PA",Web Browser,0.346,False
TX_483D197F5ECA,CUST_31DDCB77,2023-03-25 15:43:11,194.38,Entertainment,"Houston, TX",Mobile - iOS,0.047,False
TX_0656C484AFED,CUST_78394303,2024-08-23 23:44:45,886.49,Retail,"Seattle, WA",Tablet - iOS,0.179,False
TX_3AA36ACA9E60,CUST_E9D5CC0D,2023-05-30 01:13:47,451.31,Utilities,"San Antonio, TX",Desktop - Mac,0.197,False
TX_467A281A3EE3,CUST_24165E47,2023-02-07 21:07:40,4447.46,Money Transfer,"Dallas, TX",Mobile - Android,0.526,False
TX_14D23A2B3051,CUST_30F0B6FE,2024-09-24 17:40:59,22.51,Gambling,"San Diego, CA",ATM,0.22,False
TX_B608EF06A205,CUST_1BDC7684,2025-08-07 20:23:48,935.9,Grocery,"Charlotte, NC",POS Terminal,0.114,False
TX_83ADB0637613,CUST_FDD4BBB1,2025-01-11 00:57:41,1549.38,Jewelry,"San Jose, CA",Desktop - Windows,0.469,False
TX_27937E160735,CUST_B9CE4538,2025-09-25 22:34:50,230.23,Travel,"Columbus, OH",Tablet - iOS,0.156,False
TX_3331FA0BA643,CUST_D6EAFED3,2022-10-25 20:52:28,206.24,Cryptocurrency,"Indianapolis, IN",Web Browser,0.273,False
TX_B6162CF4D02C,CUST_81EDCE30,2023-06-23 23:08:33,992.12,Entertainment,"Denver, CO",Mobile - iOS,0.194,False
TX_2494CFE932AE,CUST_9741FA26,2025-06-10 19:29:58,2032.78,Entertainment,"San Antonio, TX",Mobile - Android,0.239,False
TX_EE6A8B0CC869,CUST_978DFDC2,2023-05-03 05:06:38,514.71,Cryptocurrency,"Jacksonville, FL",Tablet - Android,0.506,False
TX_C19408A7B535,CUST_B373FA31,2025-11-03 23:01:08,338.31,Wire Transfer,"Columbus, OH",POS Terminal,0.525,False
TX_96DE292B64BF,CUST_681E27A5,2025-08-22 16:25:40,674.38,Restaurant,"Fort Worth, TX",ATM,0.045,False
TX_79BEB9084A90,CUST_721D263F,2024-10-09 13:30:05,872.12,Money Transfer,"Columbus, OH",Desktop - Mac,0.228,False
TX_D7697983CA1F,CUST_CCC33495,2024-01-04 23:39:05,52.86,Foreign Transaction,"Austin, TX",Desktop - Windows,0.312,False
TX_12DD2586C745,CUST_CB2F965B,2024-08-19 12:10:09,1089.79,Wire Transfer,"San Diego, CA",ATM,0.359,False
TX_9E9F2CBFA3EA,CUST_2D5836E2,2025-10-17 13:14:38,607.68,Electronics,"Boston, MA",Tablet - iOS,0.001,False
TX_1F7D5143DDE2,CUST_15BF7D3A,2025-02-26 11:20:50,746.66,Cryptocurrency,"Jacksonville, FL",POS Terminal,0.356,False
TX_F1A6ACBE2F02,CUST_53305CE6,2024-01-24 06:04:30,54154.03,Cryptocurrency,"Lagos, Nigeria",ATM,1.0,True
TX_8AB9B6504BE5,CUST_67ABA77D,2025-10-07 12:14:43,544.85,Wire Transfer,"San Francisco, CA",Desktop - Mac,0.444,False
TX_1A65F212D96B,CUST_7EC7D728,2023-01-16 05:46:13,1539.73,Utilities,"Denver, CO",Desktop - Mac,0.37,False
TX_AD48450ADD52,CUST_876CCE5E,2024-05-22 21:25:00,1761.77,Restaurant,"Boston, MA",Mobile - iOS,0.16,False
TX_2B4EC825FE07,CUST_30E2C2D4,2024-06-01 12:46:46,32.68,Gambling,"San Antonio, TX",Desktop - Windows,0.283,False
TX_A92781D86845,CUST_5BAF3BB6,2024-07-05 17:56:36,631.67,Entertainment,"Charlotte, NC",Web Browser,0.071,False
TX_45359FCCA56B,CUST_8CFD4F1E,2025-07-14 08:05:30,991.8,Restaurant,"Boston, MA",Mobile - iOS,0.12,False
TX_40AC26B6BB60,CUST_DADB5F38,2022-07-18 13:18:58,938.33,Jewelry,"Seattle, WA",Mobile - Android,0.003,False
TX_669EB4088ED7,CUST_3D9B23A3,2024-10-02 07:45:17,424.28,Insurance,"Dallas, TX",ATM,0.159,False
TX_E62B348898A4,CUST_88951F84,2023-04-24 17:28:49,379.1,Electronics,"Phoenix, AZ",Mobile - iOS,0.432,False
TX_9997E6088F86,CUST_83F39F1F,2024-06-13 11:58:05,1355.38,Insurance,"San Francisco, CA",ATM,0.118,False
TX_7520A51C4F48,CUST_70528024,2025-01-10 16:15:28,280.7,Utilities,"Jacksonville, FL",Mobile - iOS,0.121,False
TX_B2F03EA20B09,CUST_65C6CBC2,2024-11-06 10:39:13,508.33,Wire Transfer,"Philadelphia, PA",Tablet - Android,0.212,False
TX_C6DD647ED4A7,CUST_9167A01E,2022-04-03 16:55:36,648.48,Wire Transfer,"Dallas, TX",POS Terminal,0.36,False
TX_1F418783B2DE,CUST_B24B4C93,2025-08-03 05:16:59,230.07,Healthcare,"Jacksonville, FL",Tablet - iOS,0.256,False
TX_9C5B78D5B1BD,CUST_39387806,2023-11-07 05:07:11,2073.79,Wire Transfer,"Los Angeles, CA",Desktop - Mac,0.551,False
TX_A071DF275288,CUST_F549198E,2022-01-11 16:34:02,217.48,Insurance,"Columbus, OH",Tablet - iOS,0.076,False
TX_4F839331A5E3,CUST_D4FF0B1A,2023-09-06 18:51:03,219.82,Wire Transfer,"Dallas, TX",ATM,0.255,False
TX_2AAD6DCB962D,CUST_7373A183,2025-04-08 03:42:47,882.53,Cryptocurrency,"Chicago, IL",Desktop - Windows,0.385,False
TX_967C4C6C1F94,CUST_48674D4A,2023-11-24 01:48:15,729.75,Wire Transfer,"Austin, TX",Tablet - Android,0.46,False
TX_379D8F7365DE,CUST_414BBB86,2024-10-26 22:59:44,60672.61,Restaurant,"Pyongyang, North Korea",Desktop - Mac,0.793,True
TX_B0A54A9D5E2F,CUST_0ED28E48,2022-09-26 17:26:45,2065.35,Cryptocurrency,"Indianapolis, IN",Mobile - iOS,0.653,True
TX_EDEBB80B0D19,CUST_466CD393,2022-12-09 18:21:50,856.04,Entertainment,"Indianapolis, IN",Mobile - iOS,0.021,False
TX_DBA54094B05D,CUST_571B7F74,2022-03-05 02:11:54,301.36,Jewelry,"San Francisco, CA",Mobile - Android,0.343,False
TX_B0B66C3E5B6F,CUST_EC62D37A,2024-02-07 17:03:24,3304.97,Gambling,"Boston, MA",Mobile - Android,0.538,False
TX_732DEEDAB565,CUST_C8B310D8,2025-07-04 23:23:02,878.32,Electronics,"Houston, TX",Mobile - Android,0.284,False
TX_93B258E9ED1C,CUST_75A7D8B2,2025-04-29 07:53:59,580.62,Money Transfer,"San Francisco, CA",Mobile - Android,0.3,False
TX_A7F2EB6B73B6,CUST_9B86D3AE,2025-09-14 15:04:30,5172.02,Insurance,"Boston, MA",Desktop - Windows,0.419,False
TX_7CC17CF87A76,CUST_BF720A1E,2022-11-30 17:58:45,4252.62,Retail,"Charlotte, NC",Mobile - Android,0.42,False
TX_884A72C5B645,CUST_07E86C20,2022-11-11 18:14:13,268.97,Entertainment,"Dallas, TX",Tablet - Android,0.133,False
TX_55E26CBB9BCF,CUST_4A559394,2022-03-28 18:55:55,773.95,Utilities,"Los Angeles, CA",Mobile - iOS,0.189,False
TX_4B7C6F876218,CUST_7EC7D728,2023-03-13 15:55:43,18933.74,ATM Withdrawal,"Jacksonville, FL",Web Browser,0.511,False
TX_6E9F41964F44,CUST_FDD4BBB1,2022-11-13 22:28:16,2004.43,Cryptocurrency,"Columbus, OH",Desktop - Windows,0.794,True
TX_C984F1DC62F4,CUST_AEAEE6BF,2023-04-16 01:24:37,1143.27,Gas Station,"Columbus, OH",Tablet - Android,0.348,False
TX_04D418B8F619,CUST_9D075822,2022-12-11 03:07:35,2502.81,Gas Station,"Seattle, WA",Mobile - Android,0.43,False
TX_21C4D7D646D3,CUST_3275FF2E,2022-09-27 21:45:41,4386.53,Healthcare,"Caracas, Venezuela",Tablet - Android,0.417,False
TX_00C8BE411136,CUST_ED852A10,2024-11-06 15:37:46,225.72,Online Shopping,"San Diego, CA",Mobile - Android,0.258,False
TX_FAE9415C1666,CUST_F6AD2D0E,2025-09-19 10:38:27,559.42,Foreign Transaction,"Boston, MA",Mobile - Android,0.169,False
TX_8E370FCBC2CF,CUST_8CFA6DB1,2025-04-08 22:24:40,116.66,Wire Transfer,"Seattle, WA",Mobile - iOS,0.543,False
TX_31780CAB1733,CUST_3D80F91D,2022-03-05 11:10:05,16318.02,Entertainment,"Columbus, OH",Mobile - iOS,0.504,False
TX_6F385E55C7FD,CUST_F8EA5A9F,2023-07-16 03:44:56,89.32,Utilities,"Columbus, OH",Mobile - iOS,0.425,False
TX_EC717FB70CAA,CUST_51B67C99,2022-06-04 22:39:31,807.13,Money Transfer,"San Diego, CA",Tablet - iOS,0.535,False
TX_268202C0C9FF,CUST_4CA290EB,2023-06-24 08:36:56,358.87,Wire Transfer,"New York, NY",Tablet - Android,0.366,False
TX_A5E301AE6688,CUST_BA575E2F,2024-10-24 01:26:52,2836.76,Utilities,"Austin, TX",POS Terminal,0.336,False
TX_5113FA1D0C87,CUST_6BEA9A14,2023-03-28 21:39:40,550.92,Jewelry,"Denver, CO",Mobile - iOS,0.097,False
TX_F1FDEEF2D4E3,CUST_8385319A,2025-05-30 08:05:19,1875.06,Retail,"San Jose, CA",Tablet - Android,0.191,False
TX_0AA87795CE72,CUST_CB2E6D70,2025-08-25 14:58:27,187.35,Entertainment,"Seattle, WA",Tablet - iOS,0.091,False
TX_F46926106863,CUST_0D7D02CE,2024-03-10 19:05:56,604.56,Jewelry,"San Antonio, TX",Mobile - iOS,0.019,False
TX_A2AD9B5E6742,CUST_2003F58F,2023-08-09 15:08:33,980.61,Wire Transfer,"Houston, TX",ATM,0.398,False
TX_1F63A78B7214,CUST_E226D7D3,2024-02-08 16:20:37,447.51,Wire Transfer,"Phoenix, AZ",ATM,0.491,False
TX_1C014A222357,CUST_5558DB86,2022-09-05 12:24:08,771.04,Money Transfer,"Fort Worth, TX",POS Terminal,0.202,False
TX_D165996D016C,CUST_D6D4906B,2023-09-24 19:33:08,2826.63,Money Transfer,"Boston, MA",POS Terminal,0.397,False
TX_DEAD7E329BA7,CUST_6C237A8D,2022-09-13 12:23:24,54787.3,Insurance,"Caracas, Venezuela",ATM,0.79,True
TX_C6DACDF4F8CA,CUST_D6EAFED3,2022-06-27 22:09:20,156.48,Travel,"San Antonio, TX",Tablet - Android,0.18,False
TX_CA09FAA5FC8E,CUST_867D1ADF,2024-03-10 01:00:33,327.82,Foreign Transaction,"Boston, MA",Tablet - iOS,0.27,False
TX_9A45ED9AAE8E,CUST_0AA8D3C2,2022-05-09 14:11:06,368.35,Restaurant,"Austin, TX",Desktop - Windows,0.002,False
TX_9C3FDBF7845D,CUST_14B48CBF,2023-04-12 10:12:49,74709.28,Jewelry,"Pyongyang, North Korea",Desktop - Mac,0.658,True
TX_6CF2A6C8A4C3,CUST_6C7CB10B,2023-05-12 04:08:46,720.65,Grocery,"New York, NY",Mobile - Android,0.327,False
TX_91E436F0E257,CUST_7C91D205,2025-03-31 08:58:16,890.21,Healthcare,"Houston, TX",Tablet - iOS,0.182,False
TX_6275BF16A789,CUST_58A1A38E,2022-06-03 08:55:01,809.37,Money Transfer,"Charlotte, NC",Web Browser,0.244,False
TX_D34742FD166B,CUST_53C8C5D0,2023-02-08 21:53:40,4188.92,Money Transfer,"Phoenix, AZ",Tablet - iOS,0.509,False
TX_7E547373CE35,CUST_6C7CB10B,2022-07-17 03:27:59,535.59,Healthcare,"Chicago, IL",Desktop - Mac,0.248,False
TX_ABD99D957EB4,CUST_F5B0D340,2025-03-04 21:57:47,1531.63,Retail,"Los Angeles, CA",POS Terminal,0.13,False
TX_ACC99DD55D6F,CUST_7AF4B6B8,2022-11-30 13:22:29,524.13,Cryptocurrency,"San Antonio, TX",Tablet - Android,0.272,False
TX_F03A315D62CD,CUST_6505ECB8,2024-07-13 09:49:55,724.73,Gambling,"Indianapolis, IN",Web Browser,0.529,False
TX_41C7C5E64788,CUST_76DB699A,2024-10-08 20:09:20,2256.16,Online Shopping,"Austin, TX",Desktop - Mac,0.165,False
TX_76BAA705CEC3,CUST_89C51FEB,2024-08-12 16:43:35,759.65,Money Transfer,"New York, NY",Tablet - Android,0.209,False
TX_282417C70742,CUST_7F90DE26,2023-05-31 10:23:14,2683.61,ATM Withdrawal,"Caracas, Venezuela",ATM,0.379,False
TX_5862C005EE95,CUST_79DA1F3A,2024-02-17 12:45:02,536.95,Money Transfer,"Seattle, WA",ATM,0.26,False
TX_622D6705A54A,CUST_00F34057,2024-10-22 14:05:46,214.07,ATM Withdrawal,"Austin, TX",Desktop - Mac,0.114,False
TX_989FA7721B27,CUST_CE68C48D,2023-03-17 22:58:24,559.89,Entertainment,"Houston, TX",Tablet - Android,0.305,False
TX_5FE92B0D167D,CUST_1582DFD8,2022-10-07 12:08:06,151.68,Insurance,"Chicago, IL",Tablet - iOS,0.258,False
TX_FE04CD1D2213,CUST_6632E153,2023-03-27 00:40:52,130.56,Wire Transfer,"Chicago, IL",Tablet - iOS,0.534,False
TX_0F867F4024F5,CUST_F13789E6,2022-10-19 18:50:55,4663.73,Gambling,"San Jose, CA",Desktop - Mac,0.543,False
TX_89FCBDC9D160,CUST_39387806,2025-06-08 15:06:51,2561.32,Healthcare,"San Diego, CA",Desktop - Mac,0.277,False
TX_35250E2D1FC2,CUST_19224E78,2025-04-04 14:10:39,3114.79,Wire Transfer,"Los Angeles, CA",Tablet - iOS,0.545,False
TX_DCDADCFD5002,CUST_FA6B23E4,2025-05-13 19:31:23,741.5,Money Transfer,"Jacksonville, FL",Web Browser,0.343,False
TX_49A5DB232C84,CUST_615248A9,2022-05-21 23:33:33,2521.72,ATM Withdrawal,"Indianapolis, IN",POS Terminal,0.261,False
TX_2CD47F7CAC2E,CUST_A0029956,2022-09-25 03:23:36,1522.47,Utilities,"San Antonio, TX",ATM,0.337,False
TX_946B35E1FA04,CUST_5ABC0BA2,2023-03-26 16:08:31,903.99,Restaurant,"San Antonio, TX",Desktop - Mac,0.024,False
TX_C0DC3C24EEF2,CUST_C59EB248,2023-01-17 07:55:38,1692.41,Gambling,"New York, NY",Tablet - iOS,0.39,False
TX_78DE6CADD42A,CUST_2A037CB2,2022-08-29 09:46:56,740.43,Foreign Transaction,"San Antonio, TX",POS Terminal,0.111,False
TX_EADE7644C438,CUST_674436E4,2024-07-30 15:46:54,501.41,Retail,"San Francisco, CA",Mobile - iOS,0.044,False
TX_DEFC82066D6A,CUST_FDD4BBB1,2024-04-21 11:25:00,97028.12,Online Shopping,"Philadelphia, PA",Web Browser,0.77,True
TX_22A7DEC4B6CF,CUST_6F2D5570,2023-01-06 21:41:34,1764.03,Entertainment,"Indianapolis, IN",POS Terminal,0.273,False
TX_1B28606A1DDD,CUST_3CE649AA,2022-12-04 15:35:50,1349.07,Cryptocurrency,"Dallas, TX",Desktop - Mac,0.42,False
TX_FFE2E66D2FA0,CUST_97BBD1B1,2022-01-23 09:46:49,2972.52,Travel,"Los Angeles, CA",POS Terminal,0.432,False
TX_BB7CABB16F1D,CUST_EA15658D,2022-03-08 08:34:22,563.05,Gambling,"San Antonio, TX",Web Browser,0.662,True
TX_F2A9152981AE,CUST_D47137C2,2025-03-30 17:05:07,1990.58,Cryptocurrency,"Jacksonville, FL",Mobile - Android,0.331,False
TX_95BAFD38683A,CUST_F5AD94F6,2023-01-07 03:01:55,394.91,Healthcare,"San Francisco, CA",Web Browser,0.286,False
TX_A5343837F7A2,CUST_0BA05FEA,2022-02-08 09:35:45,715.3,Wire Transfer,"Dallas, TX",Web Browser,0.319,False
TX_A4DEBBAC1BEC,CUST_88951F84,2024-04-21 23:21:37,1871.01,Money Transfer,"Jacksonville, FL",Tablet - iOS,0.683,True
