alert_id,transaction_id,customer_id,alert_type,alert_timestamp,analyst_id,analyst_decision,decision_timestamp,time_to_decision_hours,notes,false_positive
ALERT_9FDC42A6E3,TX_D67FAC9C849E,CUST_945604A0,"high_risk_customer, geographic_risk",2022-01-17 00:49:34,William Taylor,escalate,2022-01-18 12:49:34,36,"Location check performed: Moscow, Russia. escalate",False
ALERT_A81EA409D0,TX_4A5BFD1F3934,CUST_6F093EB6,"critical_high_risk, large_transaction",2025-06-17 05:44:13,James Wilson,escalate,2025-06-17 09:44:13,4,"Location check performed: Austin, TX. escalate",False
ALERT_5A2995A354,TX_B2463C8B7288,CUST_BA91A0F7,"high_risk_merchant, high_risk_customer",2022-09-25 09:10:24,William Taylor,approve_with_monitoring,2022-09-26 05:10:24,20,Risk score 0.693 reviewed. approve with monitoring,False
ALERT_BCB274C347,TX_A22AAEA8F5E4,CUST_53C8C5D0,"critical_high_risk, large_transaction",2024-08-27 11:02:53,David Kim,approve_with_monitoring,2024-08-27 12:02:53,1,Risk score 0.835 reviewed. approve with monitoring,False
ALERT_01084584F3,TX_70D67074DB7B,CUST_97BBD1B1,"high_risk_merchant, high_risk_customer",2024-02-12 06:07:16,Emily Thompson,approve,2024-02-13 01:07:16,19,"Location check performed: Columbus, OH. approve",True
ALERT_A99F3E07D0,TX_0B2D5341027E,CUST_EB343DE6,"high_risk_merchant, high_risk_customer",2023-08-08 12:35:10,Michael Rodriguez,approve,2023-08-09 08:35:10,20,Reviewed transaction for Cryptocurrency - approve,False
ALERT_81A0560646,TX_0084B23617B2,CUST_18F3DBDD,"critical_high_risk, large_transaction",2023-07-28 15:22:39,David Kim,deny,2023-07-28 21:22:39,6,"Location check performed: San Francisco, CA. deny",False
ALERT_715440AB4C,TX_6DB4813BF267,CUST_BC08DED9,"high_risk_customer, geographic_risk",2024-05-17 05:22:50,James Wilson,escalate,2024-05-18 09:22:50,28,Customer verification completed. Amount $607.30 - escalate,False
ALERT_69B2A32E39,TX_D570F1F8CD33,CUST_7C567880,high_risk_customer,2022-02-16 00:50:43,David Kim,approve,2022-02-17 19:50:43,43,"Location check performed: Jacksonville, FL. approve",False
ALERT_FDEB60B6C3,TX_786B1CCE55E4,CUST_1A31BA08,large_transaction,2024-10-01 03:50:22,William Taylor,approve,2024-10-01 12:50:22,9,Risk score 0.626 reviewed. approve,True
ALERT_AA27077F2E,TX_9DC8C999414F,CUST_A6E105FD,"critical_high_risk, large_transaction",2024-01-04 02:49:11,Robert Johnson,deny,2024-01-04 05:49:11,3,Reviewed transaction for Wire Transfer - deny,False
ALERT_4ED6C7D337,TX_A29564564B98,CUST_4BB781AC,"critical_high_risk, large_transaction",2024-11-02 08:33:44,David Kim,approve_with_monitoring,2024-11-02 13:33:44,5,Reviewed transaction for Gambling - approve with monitoring,False
ALERT_30CBC35BB0,TX_A5D455E8BDE6,CUST_07E86C20,large_transaction,2025-08-12 22:47:58,James Wilson,deny,2025-08-14 12:47:58,38,Reviewed transaction for Healthcare - deny,False
ALERT_9B4B02D590,TX_353277965E56,CUST_177002A8,"critical_high_risk, high_risk_customer",2022-11-01 03:40:59,Sarah Chen,approve_with_monitoring,2022-11-01 15:40:59,12,Reviewed transaction for Gambling - approve with monitoring,False
ALERT_45BED60E8D,TX_1C04006645D0,CUST_C1321D6F,"high_risk_merchant, high_risk_customer",2025-01-24 01:56:07,James Wilson,approve,2025-01-26 08:56:07,55,"Location check performed: Caracas, Venezuela. approve",True
ALERT_E1F56A71DF,TX_C573053D3D86,CUST_6DA12ED1,"critical_high_risk, large_transaction",2023-06-10 17:38:13,David Kim,approve_with_monitoring,2023-06-10 20:38:13,3,Customer verification completed. Amount $99585.58 - approve with monitoring,False
ALERT_D5B3832DE8,TX_5F2347134720,CUST_A4B46670,"high_risk_customer, geographic_risk",2025-04-16 10:25:39,William Taylor,approve_with_monitoring,2025-04-17 09:25:39,23,"Location check performed: Tehran, Iran. approve with monitoring",False
ALERT_7A5F3672FE,TX_9C60E33AE030,CUST_FDD4BBB1,high_risk_customer,2023-08-13 00:48:58,Emily Thompson,deny,2023-08-13 23:48:58,23,Risk score 0.781 reviewed. deny,False
ALERT_736C36039C,TX_E62539273110,CUST_4D288232,"large_transaction, high_risk_merchant",2024-12-27 06:38:12,Michael Rodriguez,approve,2024-12-27 23:38:12,17,Reviewed transaction for Cryptocurrency - approve,False
ALERT_D1BB097646,TX_F12E30F76EAA,CUST_4AE376A7,"large_transaction, high_risk_customer",2022-01-07 02:08:41,Robert Johnson,approve_with_monitoring,2022-01-08 18:08:41,40,Risk score 0.791 reviewed. approve with monitoring,False
ALERT_3C3B22757F,TX_39AE0812B541,CUST_039A19C3,high_risk_customer,2022-08-02 08:00:43,William Taylor,approve,2022-08-03 23:00:43,39,Risk score 0.669 reviewed. approve,False
ALERT_4EA289A894,TX_DB727F5308D6,CUST_51AD0864,"high_risk_merchant, high_risk_customer",2022-09-27 00:30:49,Sarah Chen,deny,2022-09-27 23:30:49,23,Customer verification completed. Amount $2901.39 - deny,False
ALERT_FDD55F37AD,TX_9F7850B97303,CUST_6294D1BD,high_risk_customer,2025-05-12 01:16:18,Emily Thompson,approve_with_monitoring,2025-05-14 04:16:18,51,Customer verification completed. Amount $501.53 - approve with monitoring,False
ALERT_5BA6251F77,TX_093B8CE00F36,CUST_2D026AE9,"high_risk_merchant, high_risk_customer",2022-10-12 20:17:27,Michael Rodriguez,deny,2022-10-15 07:17:27,59,Risk score 0.776 reviewed. deny,False
ALERT_E1D34F629F,TX_E522BC190891,CUST_47B59477,high_risk_customer,2025-09-08 10:39:43,William Taylor,approve,2025-09-09 21:39:43,35,Customer verification completed. Amount $1083.14 - approve,False
ALERT_E1D997EF4D,TX_016A12F266B3,CUST_38F05F0C,"high_risk_merchant, high_risk_customer",2024-10-24 06:31:49,Lisa Anderson,approve_with_monitoring,2024-10-25 20:31:49,38,Risk score 0.656 reviewed. approve with monitoring,False
ALERT_126E1138CF,TX_8D4E917FDBF0,CUST_F76C8738,high_risk_merchant,2022-02-16 02:07:28,Sarah Chen,approve,2022-02-17 13:07:28,35,"Location check performed: San Francisco, CA. approve",False
ALERT_CEC3396B22,TX_48C093050D9A,CUST_D45EC47E,"critical_high_risk, high_risk_customer",2025-07-07 23:34:06,Michael Rodriguez,escalate,2025-07-08 05:34:06,6,Risk score 1.000 reviewed. escalate,False
ALERT_7575AFB600,TX_B7BFDCADD4FD,CUST_E3FD6517,"high_risk_merchant, high_risk_customer",2025-10-18 23:43:29,James Wilson,escalate,2025-10-21 11:43:29,60,Reviewed transaction for Cryptocurrency - escalate,False
ALERT_2216CF870D,TX_0A100A676481,CUST_6341D7BE,"high_risk_merchant, high_risk_customer",2024-11-16 10:05:58,James Wilson,approve_with_monitoring,2024-11-19 01:05:58,63,Reviewed transaction for Money Transfer - approve with monitoring,False
ALERT_5AB3A86954,TX_26E8898A2FCC,CUST_D57BEEE5,high_risk_customer,2023-01-06 02:30:40,Emily Thompson,approve_with_monitoring,2023-01-08 11:30:40,57,Reviewed transaction for Electronics - approve with monitoring,False
ALERT_D95DDB7295,TX_2DBEABC1FF41,CUST_6646A1AD,"high_risk_merchant, high_risk_customer",2022-02-17 12:02:33,James Wilson,approve,2022-02-18 00:02:33,12,Customer verification completed. Amount $3994.74 - approve,False
ALERT_735F093167,TX_1AF34328FF19,CUST_BA8401CF,"high_risk_merchant, high_risk_customer",2022-11-03 00:02:35,James Wilson,approve,2022-11-03 14:02:35,14,Reviewed transaction for Cryptocurrency - approve,False
ALERT_8F68EE9C7D,TX_48A489EE043C,CUST_177002A8,high_risk_customer,2025-04-03 02:25:09,Jessica Martinez,approve,2025-04-03 15:25:09,13,Risk score 0.637 reviewed. approve,False
ALERT_DA9112BF07,TX_963DC32EA7BB,CUST_7DA2EA62,"critical_high_risk, large_transaction",2023-12-27 01:48:05,Jessica Martinez,approve_with_monitoring,2023-12-27 01:48:05,0,Risk score 0.816 reviewed. approve with monitoring,False
ALERT_E43530F152,TX_95AA95FA8FCD,CUST_38F05F0C,"large_transaction, high_risk_customer",2022-08-25 10:54:43,Lisa Anderson,approve_with_monitoring,2022-08-27 16:54:43,54,Risk score 0.768 reviewed. approve with monitoring,False
ALERT_54A3BBCF47,TX_9988724D24C4,CUST_F13789E6,"large_transaction, high_risk_customer",2025-09-04 21:01:04,Jessica Martinez,approve,2025-09-07 20:01:04,71,"Location check performed: Dallas, TX. approve",False
ALERT_C69463C875,TX_DDCADEB5E21B,CUST_BA8401CF,"critical_high_risk, large_transaction",2025-03-08 03:16:20,William Taylor,deny,2025-03-08 08:16:20,5,Customer verification completed. Amount $93679.88 - deny,False
ALERT_8388F5677B,TX_0FD21AF4FB0A,CUST_6ED66F10,"high_risk_customer, geographic_risk",2022-07-23 00:02:18,Sarah Chen,approve_with_monitoring,2022-07-24 19:02:18,43,Customer verification completed. Amount $2477.17 - approve with monitoring,False
ALERT_EB6F02E28A,TX_68B3B45EA51A,CUST_CD5A9DBE,"large_transaction, high_risk_customer",2025-08-16 15:09:45,Lisa Anderson,approve,2025-08-18 03:09:45,36,Customer verification completed. Amount $78286.67 - approve,False
ALERT_3542D6739C,TX_3598E1857692,CUST_6F093EB6,"large_transaction, high_risk_customer",2022-01-15 21:28:25,Lisa Anderson,approve_with_monitoring,2022-01-17 22:28:25,49,Customer verification completed. Amount $88776.55 - approve with monitoring,False
ALERT_14895ACDD7,TX_3EAA9672E669,CUST_83367B6A,"high_risk_merchant, high_risk_customer",2024-04-21 08:27:30,William Taylor,approve,2024-04-22 12:27:30,28,"Location check performed: Los Angeles, CA. approve",False
ALERT_6162AB74FC,TX_E148FC558669,CUST_945604A0,"critical_high_risk, high_risk_merchant",2023-09-01 20:09:04,William Taylor,approve_with_monitoring,2023-09-02 06:09:04,10,Reviewed transaction for Money Transfer - approve with monitoring,False
ALERT_E4A296CDF6,TX_D04E7C0FA6A4,CUST_2F4A5607,high_risk_customer,2025-09-08 12:06:25,William Taylor,approve,2025-09-09 03:06:25,15,Risk score 0.621 reviewed. approve,False
ALERT_BA0C8A153F,TX_96CA58BDF8D4,CUST_7A692691,"critical_high_risk, large_transaction",2025-02-20 03:03:47,Sarah Chen,escalate,2025-02-20 11:03:47,8,Customer verification completed. Amount $50760.07 - escalate,False
ALERT_2E5107F117,TX_BE7443B6A3FB,CUST_47B59477,"high_risk_customer, geographic_risk",2022-06-14 04:15:18,Maria Garcia,approve_with_monitoring,2022-06-16 10:15:18,54,Reviewed transaction for Entertainment - approve with monitoring,False
ALERT_6AD1F6AC59,TX_C93F03F80569,CUST_2D026AE9,high_risk_customer,2025-09-28 03:13:58,David Kim,approve_with_monitoring,2025-09-30 16:13:58,61,Customer verification completed. Amount $4001.77 - approve with monitoring,False
ALERT_92D0D8CA99,TX_C47861963CDF,CUST_039A19C3,"critical_high_risk, large_transaction",2022-03-30 04:13:37,Jessica Martinez,deny,2022-03-30 11:13:37,7,"Location check performed: Tehran, Iran. deny",False
ALERT_5D0ECC7723,TX_1D2B088BCF53,CUST_83367B6A,"high_risk_merchant, high_risk_customer",2022-05-16 17:29:50,Lisa Anderson,approve,2022-05-19 11:29:50,66,Customer verification completed. Amount $3959.06 - approve,False
ALERT_D3999717A5,TX_0377CEE370C0,CUST_93437EF3,large_transaction,2024-01-22 22:34:40,Maria Garcia,approve,2024-01-24 00:34:40,26,"Location check performed: Chicago, IL. approve",False
ALERT_A3599EAB13,TX_CDD0CE6BF0B2,CUST_D37C3E8F,"critical_high_risk, large_transaction",2022-08-25 07:14:43,James Wilson,SAR_filed,2022-08-25 09:14:43,2,Customer verification completed. Amount $59680.16 - SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_4C156DE969,TX_DF95A8820F54,CUST_1766CA3D,"large_transaction, high_risk_customer",2025-05-06 19:17:39,William Taylor,approve,2025-05-07 18:17:39,23,Risk score 0.648 reviewed. approve,True
ALERT_EB33923409,TX_42CDA86B79FC,CUST_97BBD1B1,"high_risk_customer, geographic_risk",2024-10-08 22:21:54,William Taylor,escalate,2024-10-11 13:21:54,63,Risk score 0.703 reviewed. escalate,False
ALERT_E0C3C56257,TX_1A380D790575,CUST_CD5A9DBE,"large_transaction, high_risk_customer",2024-08-21 09:18:14,Jessica Martinez,approve,2024-08-24 01:18:14,64,Customer verification completed. Amount $54322.97 - approve,False
ALERT_5CB149E676,TX_EBFDC873E94A,CUST_6294D1BD,high_risk_customer,2025-08-30 02:37:56,Maria Garcia,approve,2025-09-01 10:37:56,56,Customer verification completed. Amount $2625.47 - approve,True
ALERT_55DDF071A6,TX_CEEA5E003B33,CUST_64BF94E8,"large_transaction, high_risk_customer",2024-07-18 17:57:48,Robert Johnson,escalate,2024-07-20 11:57:48,42,"Location check performed: Charlotte, NC. escalate",False
ALERT_BCEB65C3A2,TX_CC7D1AACCEB3,CUST_30994C32,"critical_high_risk, high_risk_customer",2023-10-12 04:50:34,William Taylor,SAR_filed,2023-10-12 11:50:34,7,Customer verification completed. Amount $121.91 - SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_4E8D2919FB,TX_D557BBA4C560,CUST_A97B96CA,"critical_high_risk, high_risk_merchant",2023-05-30 15:07:32,David Kim,SAR_filed,2023-05-30 17:07:32,2,Reviewed transaction for Cryptocurrency - SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_36F08078A1,TX_28C638E701A7,CUST_6C237A8D,"critical_high_risk, high_risk_customer",2022-02-28 02:58:28,David Kim,escalate,2022-02-28 03:58:28,1,Risk score 0.830 reviewed. escalate,False
ALERT_669EBEA28C,TX_4A449BEFE4E9,CUST_7F90DE26,"critical_high_risk, large_transaction",2024-05-30 09:49:08,David Kim,approve_with_monitoring,2024-05-30 09:49:08,0,Reviewed transaction for Gambling - approve with monitoring,False
ALERT_4722CA32F5,TX_942627CE2839,CUST_0D5ED6F5,"high_risk_merchant, high_risk_customer",2023-10-25 00:53:38,Lisa Anderson,approve,2023-10-26 07:53:38,31,"Location check performed: Charlotte, NC. approve",True
ALERT_DD0D3BD268,TX_1E485A83FEBB,CUST_69BE72D9,"critical_high_risk, high_risk_merchant",2025-09-21 23:12:45,Sarah Chen,SAR_filed,2025-09-22 03:12:45,4,Reviewed transaction for Wire Transfer - SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_8A01EE7634,TX_EAEC535D930D,CUST_564AC884,"high_risk_customer, geographic_risk",2023-04-16 18:47:57,Michael Rodriguez,escalate,2023-04-17 21:47:57,27,Reviewed transaction for Healthcare - escalate,False
ALERT_192AA52B7D,TX_F8E2A9AE570E,CUST_51B67C99,high_risk_merchant,2023-10-11 02:45:40,Maria Garcia,escalate,2023-10-12 05:45:40,27,Customer verification completed. Amount $1033.44 - escalate,False
ALERT_A02B1572C4,TX_7D667D31E050,CUST_0BA05FEA,general_risk_alert,2024-03-27 03:29:17,Emily Thompson,approve_with_monitoring,2024-03-28 13:29:17,34,Reviewed transaction for Entertainment - approve with monitoring,False
ALERT_F9E9CE5ED9,TX_3A80595E0D88,CUST_197E7870,"critical_high_risk, high_risk_merchant",2024-01-11 23:25:58,Michael Rodriguez,escalate,2024-01-11 23:25:58,0,"Location check performed: Boston, MA. escalate",False
ALERT_9F7D04748E,TX_A7DFAE114DD4,CUST_83367B6A,"critical_high_risk, large_transaction",2024-10-27 02:21:14,James Wilson,escalate,2024-10-27 13:21:14,11,"Location check performed: Fort Worth, TX. escalate",False
ALERT_46F053583D,TX_9B69CA1D5464,CUST_197E7870,"critical_high_risk, high_risk_merchant",2022-10-23 22:28:37,James Wilson,deny,2022-10-24 05:28:37,7,Reviewed transaction for Cryptocurrency - deny,False
ALERT_EDF5BBD677,TX_F9FAFCB32689,CUST_6E103BA7,"high_risk_customer, geographic_risk",2024-06-30 17:21:27,David Kim,approve,2024-07-02 01:21:27,32,Customer verification completed. Amount $4965.87 - approve,True
ALERT_94C94DFE61,TX_ED3107612CF4,CUST_E973F83E,"high_risk_merchant, high_risk_customer",2024-01-21 23:44:26,David Kim,escalate,2024-01-22 21:44:26,22,"Location check performed: Columbus, OH. escalate",False
ALERT_061C11EDF3,TX_7372BDE4F14E,CUST_BF48EC0D,"critical_high_risk, large_transaction",2023-08-01 07:03:14,Michael Rodriguez,escalate,2023-08-01 10:03:14,3,"Location check performed: Seattle, WA. escalate",False
ALERT_792789CAD2,TX_C017D8ECAD8E,CUST_EA15658D,"large_transaction, high_risk_customer",2024-01-18 19:38:34,William Taylor,approve_with_monitoring,2024-01-20 21:38:34,50,"Location check performed: Columbus, OH. approve with monitoring",False
ALERT_F3E3A19E45,TX_152880BD6CEE,CUST_0D5ED6F5,"large_transaction, high_risk_customer",2025-03-20 08:31:35,Lisa Anderson,approve_with_monitoring,2025-03-22 02:31:35,42,Customer verification completed. Amount $36519.16 - approve with monitoring,False
ALERT_728FD411AA,TX_4DEC471575CF,CUST_38F05F0C,"critical_high_risk, large_transaction",2022-12-15 07:37:59,David Kim,approve_with_monitoring,2022-12-15 15:37:59,8,Reviewed transaction for Money Transfer - approve with monitoring,False
ALERT_0BA5D20290,TX_B6A92D28F5B7,CUST_D57BEEE5,"high_risk_merchant, high_risk_customer",2022-10-03 03:25:21,Emily Thompson,approve_with_monitoring,2022-10-03 08:25:21,5,"Location check performed: Beijing, China. approve with monitoring",False
ALERT_2668835C90,TX_CA9FFCEEE8F7,CUST_BB2A15C7,general_risk_alert,2023-12-18 05:30:14,Michael Rodriguez,approve,2023-12-18 20:30:14,15,Risk score 0.624 reviewed. approve,False
ALERT_CFB81E492B,TX_5D30157894F6,CUST_724344DD,general_risk_alert,2024-08-30 05:52:31,Jessica Martinez,escalate,2024-09-01 11:52:31,54,Risk score 0.607 reviewed. escalate,False
ALERT_E828A8B310,TX_B2F53FF37A91,CUST_7FA413D6,"critical_high_risk, large_transaction",2022-11-28 03:01:34,Robert Johnson,escalate,2022-11-28 11:01:34,8,"Location check performed: Beijing, China. escalate",False
ALERT_96CAD3928B,TX_6633A70AED5D,CUST_53305CE6,"critical_high_risk, large_transaction",2023-07-11 16:55:18,Michael Rodriguez,escalate,2023-07-11 18:55:18,2,Customer verification completed. Amount $38808.89 - escalate,False
ALERT_81A343C799,TX_07F615CBF5D3,CUST_6341D7BE,"critical_high_risk, large_transaction",2025-05-11 05:33:16,Robert Johnson,escalate,2025-05-11 06:33:16,1,Customer verification completed. Amount $28285.97 - escalate,False
ALERT_4FC78E6EEE,TX_5BF037EF7CB7,CUST_D45EC47E,"large_transaction, high_risk_customer",2023-01-22 12:37:14,Maria Garcia,approve_with_monitoring,2023-01-23 14:37:14,26,Reviewed transaction for Gas Station - approve with monitoring,False
ALERT_61F1EBC064,TX_FEE2A7008B1D,CUST_1766CA3D,"high_risk_customer, geographic_risk",2025-09-06 09:06:19,Michael Rodriguez,approve_with_monitoring,2025-09-07 10:06:19,25,Customer verification completed. Amount $2138.91 - approve with monitoring,False
ALERT_19C1387898,TX_82EC2C142143,CUST_AE6F244B,"critical_high_risk, large_transaction",2024-07-29 04:49:11,Sarah Chen,escalate,2024-07-29 04:49:11,0,"Location check performed: New York, NY. escalate",False
ALERT_03FCB764B7,TX_1A6DC103CD31,CUST_154B746F,"high_risk_merchant, high_risk_customer",2023-12-28 10:44:23,David Kim,approve_with_monitoring,2023-12-29 23:44:23,37,Reviewed transaction for Money Transfer - approve with monitoring,False
ALERT_71771C96D7,TX_8336B8A07285,CUST_3900FD29,"critical_high_risk, large_transaction",2024-10-09 15:48:45,Maria Garcia,escalate,2024-10-09 23:48:45,8,"Location check performed: Moscow, Russia. escalate",False
ALERT_5BDE0AEBF6,TX_E262DC4555D0,CUST_54A638F6,"large_transaction, high_risk_customer",2024-08-22 17:30:18,Michael Rodriguez,approve,2024-08-22 23:30:18,6,Risk score 0.697 reviewed. approve,False
ALERT_DCBD39816D,TX_D5F681DC67DA,CUST_603096B6,"high_risk_merchant, high_risk_customer",2024-09-03 01:14:54,William Taylor,approve_with_monitoring,2024-09-03 18:14:54,17,Reviewed transaction for Cryptocurrency - approve with monitoring,False
ALERT_A26A676BA7,TX_ED505B737556,CUST_69BE72D9,"high_risk_merchant, high_risk_customer",2023-12-25 10:40:43,Jessica Martinez,approve_with_monitoring,2023-12-28 07:40:43,69,Risk score 0.654 reviewed. approve with monitoring,False
ALERT_680B3E5C67,TX_A8914BAD840B,CUST_52FF05FC,high_risk_customer,2022-08-06 13:35:18,Sarah Chen,approve,2022-08-09 08:35:18,67,Reviewed transaction for Gambling - approve,False
ALERT_50A4E45C09,TX_9030F262903C,CUST_18EF1612,"critical_high_risk, large_transaction",2024-08-18 05:46:01,Maria Garcia,SAR_filed,2024-08-18 16:46:01,11,"Location check performed: Chicago, IL. SAR filed - Suspicious Activity Report filed with FinCEN",False
